,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU,FEZ,FXI,GDX,GLD,IAU,IBB,ITB,IVV,IWD,IWM,IYR,KBE,KRE,LQD,OIL,SDS,SH,SLV,SPY,USO,VGK,VNQ,VTI,VWO,XHB,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,USDOLLAR
2013-03-06,110.370,26.940,42.630,142.840,42.460,43.630,59.080,25.150,19.990,12.470,13.560,36.160,71.850,61.780,56.440,33.620,34.350,38.500,37.440,153.230,15.400,154.480,23.530,155.350,80.050,92.430,69.030,26.460,30.880,119.590,21.210,45.680,31.230,28.100,154.500,32.540,49.840,70.180,79.690,43.910,29.250,39.160,78.210,18.060,41.400,30.160,38.550,38.060,44.490,51.980,40.670,58.570,10639.738
2013-03-07,110.140,27.120,42.980,143.140,42.520,43.750,59.250,25.380,20.130,12.610,13.600,36.260,71.640,61.490,57.290,33.990,34.680,38.570,36.910,152.690,15.340,154.370,23.600,155.620,80.230,92.870,68.780,26.750,31.220,119.200,21.490,45.480,31.170,27.910,154.780,32.940,50.230,69.850,79.880,44.020,29.190,39.270,78.610,18.190,41.430,30.230,38.550,37.890,44.460,52.070,40.870,59.940,10639.781
2013-03-08,109.820,27.200,43.020,143.760,43.190,44.130,59.380,25.330,20.290,12.610,13.690,36.160,72.910,61.100,57.650,34.040,34.780,39.080,37.110,152.710,15.340,155.660,23.840,156.280,80.590,93.730,68.820,26.850,31.270,118.780,21.570,45.100,31.050,28.000,155.440,33.050,50.200,69.970,80.270,44.420,29.510,39.590,78.990,18.240,41.820,30.290,38.620,37.970,44.540,52.620,41.440,60.560,10639.823
2013-03-11,109.880,27.220,42.880,144.360,43.480,43.890,59.560,25.380,20.240,12.620,13.660,36.300,72.860,60.670,57.260,34.130,34.810,38.630,36.960,152.990,15.370,156.100,23.830,156.820,80.940,93.700,69.090,27.060,31.390,118.860,21.560,44.780,30.940,28.020,156.030,33.040,50.370,70.030,80.500,44.220,29.680,39.810,79.030,18.380,41.960,30.360,38.660,38.060,44.770,52.750,41.240,60.630,10639.866
2013-03-12,110.080,27.280,42.760,144.400,42.910,43.390,59.260,25.310,20.060,12.530,13.520,36.120,73.290,59.910,57.040,33.980,34.650,37.980,37.880,154.190,15.480,156.680,23.460,156.450,80.810,93.510,68.840,26.910,31.320,119.100,21.730,44.980,31.010,28.200,155.680,33.260,50.220,69.770,80.360,43.770,29.390,39.840,79.120,18.280,41.720,30.250,38.620,37.960,44.970,52.600,41.280,60.770,10639.908
2013-03-13,109.990,27.140,42.520,144.460,43.230,42.980,59.160,25.210,19.840,12.350,13.560,36.180,72.140,59.780,56.290,33.840,34.470,37.340,36.870,153.660,15.440,156.110,23.620,156.670,80.960,93.860,68.860,27.040,31.470,118.990,21.680,44.880,30.950,27.940,155.900,33.190,50.050,69.840,80.510,43.350,29.530,39.740,78.940,18.330,41.920,30.230,38.720,38.130,44.980,52.890,40.580,60.500,10639.947
2013-03-14,110.110,27.340,42.890,145.330,43.530,43.160,59.750,25.510,19.830,12.580,13.530,36.880,72.290,59.790,56.020,34.290,34.950,37.760,37.250,153.680,15.450,156.970,23.960,157.550,81.500,94.800,69.230,27.230,31.790,119.040,21.830,44.370,30.780,27.800,156.730,33.420,50.780,70.280,80.960,43.570,29.800,39.980,80.020,18.450,42.120,30.440,38.850,38.210,45.020,52.950,40.900,62.100,10639.989
2013-03-15,110.210,27.400,43.230,144.820,43.470,42.770,59.870,25.550,19.580,12.580,13.350,36.600,71.190,58.790,55.730,34.240,34.840,37.440,37.340,154.000,15.480,155.890,23.900,157.370,81.470,94.750,69.260,27.170,31.850,119.200,21.950,44.490,30.820,27.800,155.830,33.600,50.730,70.440,80.870,43.210,29.700,39.850,79.600,18.440,41.970,30.200,38.480,38.130,44.730,52.590,41.200,61.960,10640.027
2013-03-18,110.310,27.240,42.590,144.170,43.270,42.280,59.210,25.150,19.340,12.280,13.230,36.380,70.500,58.400,55.320,33.650,34.100,36.790,37.480,155.380,15.600,154.910,23.900,156.420,80.940,94.230,69.070,26.920,31.530,119.490,21.980,44.980,31.000,27.950,154.970,33.650,49.990,70.050,80.430,42.730,29.780,39.570,78.960,18.270,41.710,30.210,38.370,37.920,44.440,52.190,41.090,61.640,10640.057
2013-03-19,110.470,27.040,42.490,144.300,43.440,41.990,59.030,24.970,19.320,12.180,13.150,36.500,70.050,58.190,55.060,33.370,33.810,36.340,37.580,156.080,15.680,154.580,24.010,156.160,80.700,93.830,68.580,26.900,31.650,119.690,21.610,45.170,31.070,27.930,154.610,33.070,49.770,69.710,80.210,42.400,29.800,39.400,78.090,18.160,41.670,30.170,38.690,38.020,44.470,51.820,40.500,60.640,10640.087
2013-03-20,110.350,27.230,42.640,144.810,44.230,42.230,59.390,25.210,19.500,12.410,13.200,36.400,71.050,58.050,54.740,33.780,34.360,37.250,37.450,155.370,15.620,156.050,24.710,157.160,81.290,94.700,68.980,27.120,31.890,119.340,21.850,44.560,30.850,27.810,155.690,33.450,50.180,69.930,80.810,42.640,30.520,39.700,78.530,18.290,41.720,30.320,39.060,38.300,44.840,52.420,40.710,61.110,10640.117
2013-03-21,110.370,27.110,42.400,143.890,43.730,41.800,58.850,24.860,19.440,12.300,13.100,36.220,70.900,57.180,53.850,33.300,33.870,36.840,38.430,156.250,15.690,154.990,24.260,155.860,80.600,93.870,68.750,26.880,31.680,119.460,21.580,45.310,31.110,28.180,154.360,33.050,49.520,69.720,80.160,42.260,29.930,39.020,78.130,18.070,41.300,29.980,38.940,38.110,44.590,51.980,40.770,60.260,10640.147
2013-03-22,110.410,27.160,42.580,144.900,43.560,41.960,59.360,25.070,19.540,12.560,13.130,36.520,71.590,57.770,53.700,33.680,34.290,36.940,38.160,155.550,15.620,156.090,24.200,157.080,81.080,94.160,69.170,26.930,31.730,119.470,21.950,44.600,30.870,27.750,155.600,33.610,49.800,69.550,80.290,42.330,30.010,39.070,78.750,18.180,41.620,30.170,39.300,38.170,44.930,52.620,40.550,60.400,10640.176
2013-03-25,110.370,27.180,42.220,144.210,43.060,41.920,58.620,24.640,19.390,12.050,13.150,36.240,72.240,58.480,53.390,32.890,33.350,36.820,37.670,155.240,15.600,155.090,24.030,155.820,80.410,93.950,68.540,26.910,31.790,119.470,22.120,44.870,30.980,27.840,154.950,33.850,49.000,69.560,80.020,42.240,29.890,38.770,78.450,18.130,41.250,30.100,39.270,38.090,44.800,52.530,40.460,60.170,10640.210
2013-03-26,110.500,27.430,42.050,145.280,43.510,42.520,58.980,24.710,19.710,11.950,13.320,36.400,73.530,59.450,53.710,32.900,33.330,37.310,37.380,154.720,15.550,155.650,23.980,157.010,80.970,94.250,69.050,27.050,31.910,119.550,22.560,44.240,30.740,27.750,156.190,34.450,49.240,70.160,80.620,42.720,29.960,39.040,79.280,18.240,41.460,30.290,39.640,38.450,45.320,52.790,40.540,60.910,10640.240
2013-03-27,110.730,27.570,41.710,144.960,43.550,42.680,58.700,24.300,19.770,11.720,13.350,36.260,74.480,59.550,54.230,32.420,32.780,37.350,38.000,155.360,15.600,157.770,24.030,156.900,80.980,94.310,69.160,26.980,31.850,119.970,22.610,44.270,30.740,27.730,156.190,34.550,48.680,70.290,80.680,42.880,30.130,39.030,79.540,18.160,41.460,30.210,39.610,38.630,45.550,52.810,40.790,60.730,10640.279
2013-03-28,110.730,27.310,41.760,145.320,43.190,42.770,58.980,24.470,19.840,11.800,13.340,36.540,74.590,59.430,54.480,32.650,33.040,36.930,37.850,154.470,15.520,159.930,23.890,157.360,81.170,94.430,69.480,26.930,31.790,119.900,22.770,43.940,30.690,27.430,156.670,34.750,49.130,70.530,80.960,42.900,30.060,39.180,79.310,18.210,41.760,30.270,39.770,39.100,46.010,53.000,40.390,60.490,10640.308
2013-04-01,110.570,27.310,41.640,145.350,41.200,42.310,58.170,24.350,19.660,11.630,13.320,36.320,74.080,58.810,53.970,32.470,32.850,36.480,37.450,154.670,15.550,159.560,23.510,156.840,80.960,93.160,69.700,26.650,31.400,119.360,22.710,44.300,30.780,27.090,156.050,34.680,48.850,70.740,80.530,42.520,29.550,38.840,79.150,18.120,41.250,30.070,39.750,39.010,46.070,52.600,39.400,59.820,10640.342
2013-04-02,110.450,27.180,41.880,146.270,41.240,42.320,58.810,24.740,19.980,11.770,13.410,36.580,74.870,58.440,53.590,32.970,33.420,36.480,35.880,152.430,15.320,162.190,23.330,157.580,81.180,92.580,69.880,26.500,31.150,119.350,22.760,43.880,30.620,26.350,156.820,34.650,49.480,70.960,80.770,42.560,29.350,38.460,78.700,18.220,41.120,30.190,40.180,39.140,46.740,53.040,38.260,58.860,10640.372
2013-04-03,110.570,26.720,41.800,145.140,40.820,41.830,58.520,24.670,19.800,11.590,13.340,36.360,73.660,57.910,53.350,32.780,33.180,35.870,34.250,150.730,15.150,159.480,22.630,156.040,80.220,91.130,69.510,26.110,30.690,119.830,22.140,44.780,30.930,26.090,155.230,33.760,49.190,70.710,79.890,42.030,28.520,38.140,77.230,17.920,40.870,29.950,39.740,39.030,46.460,52.550,37.580,57.490,10640.398
2013-04-04,110.880,26.690,41.790,145.770,43.880,41.710,59.040,24.700,19.830,11.740,13.320,36.360,73.500,56.870,53.230,32.870,33.360,35.970,35.220,150.290,15.100,160.180,22.740,156.640,80.710,91.910,70.530,26.240,30.930,120.470,21.860,44.420,30.790,25.990,155.860,33.390,49.160,71.860,80.240,42.020,28.700,38.470,77.130,18.080,41.050,29.960,39.950,39.400,46.670,52.850,37.940,57.490,10640.428
2013-04-05,111.200,26.670,41.580,145.310,44.510,41.610,58.770,24.360,19.460,11.890,13.280,36.180,73.870,55.770,54.110,32.580,33.080,35.640,35.060,152.810,15.350,159.940,22.980,155.970,80.490,91.730,70.720,26.240,30.970,120.840,21.780,44.790,30.920,26.390,155.160,33.280,48.860,72.250,79.960,41.960,28.910,38.310,77.300,18.030,40.970,29.730,39.660,39.570,46.410,52.590,37.950,58.290,10640.457
2013-04-08,111.010,26.750,41.400,145.950,45.420,41.680,59.000,24.410,19.430,11.850,13.040,36.080,74.320,55.480,54.070,32.720,33.220,35.630,34.650,152.160,15.280,160.350,23.490,156.930,80.990,92.490,71.380,26.460,31.160,120.950,21.920,44.200,30.720,26.320,156.210,33.490,48.960,72.830,80.450,42.070,29.490,38.430,77.820,18.210,41.210,29.860,40.110,39.870,46.450,53.190,37.990,59.180,10640.487
2013-04-09,111.050,26.920,41.960,146.510,45.360,42.090,59.210,24.460,19.460,12.050,13.050,36.280,75.350,55.930,55.140,32.950,33.370,36.240,36.030,153.340,15.400,160.950,23.250,157.510,81.320,92.220,71.410,26.580,31.100,121.070,22.030,43.910,30.620,27.030,156.750,33.640,49.190,72.840,80.680,42.510,29.270,38.880,78.480,18.260,41.340,30.070,40.070,39.750,46.600,53.050,39.300,59.890,10640.513
2013-04-10,110.820,26.860,42.510,147.780,46.520,42.500,60.080,24.930,19.730,12.370,13.130,36.700,76.260,57.000,55.710,33.550,34.080,36.420,34.650,150.750,15.140,165.300,23.150,159.480,82.130,93.890,71.830,27.000,31.590,120.750,22.150,42.810,30.240,26.680,158.670,33.830,50.020,73.290,81.720,42.880,29.450,39.150,78.900,18.500,41.890,30.600,40.370,40.070,47.380,53.670,39.180,60.220,10640.542
2013-04-11,110.840,26.750,42.920,148.400,47.300,42.520,60.560,25.070,19.730,12.420,13.250,36.860,76.710,56.910,55.200,33.750,34.330,36.270,34.180,151.050,15.180,167.430,23.250,160.000,82.510,94.020,72.180,26.950,31.430,120.830,21.880,42.510,30.110,26.700,159.190,33.460,50.300,73.720,82.030,42.870,29.560,39.320,79.240,18.550,42.000,30.500,40.560,40.160,47.840,54.120,38.930,60.000,10640.572
2013-04-12,111.200,26.420,43.020,148.420,46.680,41.880,60.410,24.900,19.710,12.370,13.080,36.860,75.450,55.120,54.980,33.600,34.140,36.000,32.220,143.950,14.470,169.200,23.300,159.580,82.200,93.640,72.600,26.620,31.210,121.430,21.290,42.720,30.220,25.280,158.800,32.530,50.150,73.900,81.740,42.340,29.640,38.740,78.000,18.470,41.760,30.360,40.710,40.330,47.930,54.410,38.050,58.720,10640.598
2013-04-15,111.250,25.630,41.820,145.810,45.340,40.860,59.220,24.350,19.300,11.880,12.900,36.080,72.450,54.890,52.910,32.770,33.310,34.920,29.020,131.310,13.190,164.680,22.030,155.920,80.220,90.110,70.790,25.930,30.190,121.470,20.540,44.660,30.880,22.090,155.120,31.490,49.000,72.370,79.750,41.230,28.170,37.310,74.820,18.080,40.490,29.870,40.060,39.750,47.060,52.980,35.670,55.180,10640.623
2013-04-16,111.250,25.900,42.450,147.360,46.250,41.700,60.060,24.800,19.490,12.190,13.200,36.440,73.480,56.580,53.710,33.330,33.960,35.560,28.820,132.800,13.350,167.940,22.540,158.200,81.280,91.670,71.910,26.220,30.560,121.250,20.730,43.380,30.440,22.660,157.410,31.760,49.790,73.570,80.930,42.140,28.740,37.990,75.740,18.360,41.040,30.240,40.810,40.230,47.740,53.740,35.770,56.360,10640.649
2013-04-17,111.250,25.520,41.410,145.950,46.180,41.040,58.810,23.940,19.360,11.990,13.000,35.780,72.010,55.640,52.510,32.310,32.790,34.830,27.380,132.870,13.340,167.120,22.270,155.820,80.070,90.080,71.040,25.710,30.090,121.420,20.210,44.730,30.920,22.440,155.110,31.010,48.330,72.790,79.720,41.530,28.380,37.430,74.080,18.020,40.360,29.620,40.460,40.000,47.520,53.190,34.570,54.710,10640.674
2013-04-18,111.230,25.790,41.160,145.180,45.860,41.040,58.630,23.780,19.370,12.000,13.160,35.820,71.830,54.800,52.440,32.200,32.760,34.930,28.220,134.300,13.490,164.950,21.760,154.920,79.690,89.580,71.040,25.460,29.910,121.530,20.620,45.200,31.080,22.400,154.140,31.640,48.340,72.680,79.220,41.620,28.020,37.320,74.710,17.830,40.180,29.310,40.380,40.130,46.940,52.610,35.150,55.420,10640.696
2013-04-19,111.240,25.730,41.500,145.140,46.950,41.640,59.100,23.810,19.740,12.200,13.540,35.980,72.560,55.240,53.200,32.470,33.030,36.050,28.590,135.470,13.610,172.580,22.290,156.170,80.400,90.610,71.860,25.780,30.280,121.710,20.490,44.420,30.840,22.400,155.480,31.390,48.680,73.800,79.980,42.220,28.700,37.760,74.560,18.080,40.380,29.350,41.010,40.730,47.600,53.240,35.150,55.090,10640.717
2013-04-22,111.380,25.810,41.630,145.320,46.910,41.840,59.350,23.930,19.900,12.500,13.540,36.080,72.780,55.880,53.120,32.720,33.310,36.220,28.970,137.900,13.850,173.970,22.570,157.000,80.630,90.870,71.960,25.770,30.210,121.750,20.760,44.040,30.690,22.620,156.170,31.820,48.920,73.700,80.320,42.330,28.910,38.120,75.360,18.100,40.420,29.580,41.110,40.680,47.890,53.470,35.240,55.400,10640.738
2013-04-23,111.330,25.650,41.950,146.800,47.560,42.040,60.190,24.360,19.860,12.810,13.550,36.680,73.190,56.090,53.760,33.450,34.100,36.020,28.320,136.880,13.760,174.780,23.430,158.600,81.540,92.310,72.380,26.090,30.700,121.910,20.810,43.130,30.360,22.180,157.780,31.860,49.790,74.110,81.190,42.540,29.650,38.450,76.230,18.420,40.720,29.900,41.430,40.780,48.190,54.010,35.020,55.910,10640.760
2013-04-24,111.310,25.930,42.290,146.450,47.960,42.300,60.710,24.660,20.030,12.810,13.610,36.840,72.360,56.450,54.290,33.810,34.600,36.480,30.230,138.370,13.910,169.670,23.700,158.590,81.680,92.790,72.610,26.410,30.930,121.960,21.310,43.100,30.350,22.420,157.880,32.660,50.290,74.270,81.310,42.800,29.980,39.030,77.250,18.540,41.140,29.950,40.770,40.910,47.360,54.050,36.470,57.300,10640.785
2013-04-25,111.260,26.270,42.630,146.760,48.070,42.670,61.030,24.780,20.310,12.820,13.700,37.180,73.190,57.320,54.560,33.830,34.470,37.050,30.580,141.630,14.230,173.140,24.120,159.340,81.980,93.400,72.520,26.470,31.000,121.890,21.750,42.720,30.230,23.490,158.520,33.250,50.430,74.020,81.640,43.170,30.400,39.460,77.310,18.650,41.350,30.050,40.900,40.920,47.550,54.510,36.750,57.390,10640.806
2013-04-26,111.490,26.120,42.740,146.880,47.420,42.240,61.080,24.890,20.270,12.870,13.610,37.380,72.040,56.820,53.720,33.870,34.570,36.940,29.460,140.910,14.160,173.130,24.500,159.000,81.810,92.900,72.190,26.300,30.800,122.330,21.620,42.870,30.270,23.100,158.240,33.120,50.580,73.780,81.490,42.770,30.490,38.900,77.180,18.560,41.230,30.040,40.890,40.980,47.540,54.270,36.120,56.890,10640.828
2013-04-29,111.560,26.470,43.280,147.860,47.650,42.680,61.860,25.260,20.390,13.220,13.880,37.660,71.610,57.280,54.160,34.530,35.330,37.420,29.910,142.300,14.290,173.470,24.430,160.100,82.320,93.570,72.750,26.420,31.010,122.340,21.970,42.340,30.070,23.540,159.300,33.610,51.340,74.410,82.010,43.220,30.500,39.490,77.960,18.650,41.440,30.470,41.020,41.320,47.690,54.460,36.530,57.800,10640.849
2013-04-30,111.540,26.270,43.480,148.020,47.560,43.290,61.940,25.470,20.460,13.150,14.000,37.580,72.350,58.420,55.150,34.530,35.290,37.740,30.360,142.770,14.350,172.310,24.260,160.450,82.390,94.100,73.460,26.400,31.050,122.130,21.670,42.120,29.980,23.460,159.680,33.160,51.360,75.280,82.260,43.760,30.290,39.550,78.270,18.700,41.450,30.800,40.940,41.430,47.330,54.610,37.170,57.370,10640.870
2013-05-01,111.390,25.800,43.360,146.740,46.870,42.820,61.570,25.250,20.240,12.970,13.880,37.520,71.220,57.840,54.470,34.290,35.030,37.180,29.650,141.110,14.180,171.170,23.900,159.100,81.510,91.820,72.960,26.070,30.420,122.310,21.110,42.830,30.260,22.860,158.280,32.390,51.030,74.680,81.420,43.300,29.830,38.850,77.050,18.490,40.910,30.530,40.900,41.020,46.830,54.320,36.470,56.100,10640.896
2013-05-02,111.400,26.130,43.560,147.960,47.250,43.160,61.760,25.340,20.310,13.020,14.030,37.640,71.860,58.180,54.680,34.460,35.270,37.380,29.630,141.920,14.260,173.990,24.580,160.540,82.180,93.280,73.240,26.320,30.790,122.310,21.900,42.040,29.990,23.020,159.750,33.490,51.290,75.170,82.270,43.700,30.480,39.130,78.060,18.650,41.420,30.920,41.050,40.970,47.350,54.850,36.460,57.140,10640.917
2013-05-03,110.990,26.420,43.970,149.360,48.210,43.520,62.550,25.910,20.490,13.170,14.110,38.120,73.440,58.650,54.810,35.000,35.890,37.710,29.690,142.090,14.280,176.620,24.900,162.130,82.960,94.760,73.300,26.550,31.150,121.160,22.260,41.170,29.700,23.290,161.370,34.010,51.920,75.470,83.040,44.000,30.860,39.820,79.470,18.850,42.130,31.210,41.230,40.890,47.670,55.540,37.410,58.690,10640.938
2013-05-06,110.810,26.450,43.980,149.430,48.410,43.580,62.470,25.850,20.590,13.130,14.080,38.160,72.810,58.280,54.740,34.980,35.740,37.890,29.730,142.150,14.280,175.950,25.140,162.560,83.290,95.370,73.590,26.870,31.560,121.140,22.340,40.950,29.590,23.180,161.780,34.140,51.860,75.860,83.360,44.050,31.170,39.930,80.010,19.050,42.400,31.360,40.930,40.320,47.360,55.720,37.550,59.170,10640.955
2013-05-07,110.750,26.360,44.210,150.260,48.450,43.890,62.570,26.030,20.770,13.290,14.120,38.200,73.740,58.510,55.570,35.170,35.950,38.310,28.850,140.380,14.100,174.520,25.200,163.390,83.800,96.150,74.020,27.210,32.010,121.050,22.250,40.520,29.450,23.100,162.600,34.010,52.020,76.280,83.820,44.400,31.280,40.310,80.630,19.150,42.790,31.340,41.240,40.710,47.510,56.190,37.310,59.940,10640.972
2013-05-08,110.850,26.480,44.750,150.940,48.800,44.230,63.230,26.390,20.790,13.510,14.400,38.540,73.470,58.640,55.670,35.590,36.460,38.620,30.440,142.460,14.310,174.780,25.290,164.160,84.210,96.430,74.200,27.300,32.020,121.160,22.510,40.160,29.300,23.120,163.340,34.400,52.690,76.320,84.210,44.790,31.400,40.660,80.760,19.300,43.060,31.590,41.290,40.350,47.650,56.230,38.470,59.800,10640.989
2013-05-09,110.700,26.470,44.500,150.840,49.200,43.910,62.620,26.130,20.680,13.200,14.310,38.360,72.810,58.700,55.230,35.180,35.970,38.220,29.850,140.810,14.150,174.890,25.320,163.720,83.870,96.100,73.820,27.180,31.860,120.900,22.350,40.400,29.400,22.890,162.880,34.170,52.120,75.820,83.930,44.440,31.470,40.610,80.690,19.170,43.060,31.500,41.000,39.740,47.710,56.330,38.030,59.540,10641.006
2013-05-10,110.480,26.350,44.510,151.040,49.690,43.570,62.690,26.180,20.780,13.410,14.230,38.440,72.250,57.050,54.810,35.310,36.120,38.420,29.810,139.600,14.040,180.020,25.570,164.230,84.190,96.830,73.840,27.340,31.960,120.270,22.370,40.110,29.290,22.980,163.410,34.140,52.330,76.100,84.300,44.270,31.910,40.570,80.270,19.250,43.190,31.590,41.160,39.830,48.180,56.770,38.610,59.540,10641.023
2013-05-13,110.380,26.230,44.630,150.860,50.490,43.170,62.660,26.080,20.630,13.290,13.990,38.280,71.910,56.790,54.730,35.130,35.940,37.730,29.030,138.430,13.910,183.040,25.620,164.370,84.180,96.760,73.950,27.380,32.030,119.960,22.130,40.090,29.270,22.830,163.540,33.860,52.050,76.460,84.320,43.870,31.920,40.280,80.260,19.310,43.020,31.510,41.230,39.620,48.580,56.780,37.840,59.280,10641.045
2013-05-14,110.120,26.140,44.520,152.130,51.050,43.370,62.780,26.220,20.610,13.360,14.060,38.360,72.110,57.820,54.400,35.230,36.090,37.750,28.710,137.810,13.850,186.180,26.050,166.130,85.130,98.000,74.340,27.800,32.450,119.640,21.920,39.210,28.960,22.570,165.230,33.560,52.210,76.740,85.190,44.080,32.350,40.780,81.400,19.640,43.550,31.610,41.720,39.890,49.070,57.360,37.650,60.530,10641.066
2013-05-15,110.280,26.080,44.630,152.780,51.750,43.380,63.050,26.150,20.720,13.450,14.040,38.460,71.950,57.600,54.430,35.280,36.120,37.750,27.400,134.630,13.540,184.020,26.010,166.970,85.600,98.200,75.000,28.000,32.620,120.060,21.980,38.810,28.820,21.760,166.120,33.610,52.360,77.500,85.560,44.040,32.440,41.000,81.170,19.820,43.730,31.710,42.140,40.270,49.330,57.670,37.150,60.320,10641.083
2013-05-16,110.580,26.050,44.580,152.450,51.100,43.230,62.620,26.080,20.650,13.400,14.080,38.460,71.220,58.120,54.420,35.100,35.890,37.540,27.480,134.090,13.480,180.230,25.610,166.170,85.240,97.950,74.760,27.930,32.530,120.610,22.160,39.170,28.930,21.950,165.340,33.870,52.130,77.100,85.210,43.870,31.900,40.820,80.770,19.690,43.510,31.880,41.880,39.940,48.820,57.000,36.990,59.870,10641.096
2013-05-17,110.310,26.180,44.900,153.140,52.130,43.420,63.050,26.290,20.800,13.490,14.170,38.620,70.760,58.170,54.460,35.410,36.310,37.910,26.380,131.070,13.170,182.010,26.010,167.800,86.160,99.050,75.230,28.320,32.960,120.090,22.380,38.430,28.670,21.400,166.940,34.210,52.510,77.530,86.080,44.020,32.420,41.260,82.120,19.950,44.170,32.200,41.940,40.320,49.100,57.550,37.270,61.210,10641.113
2013-05-20,110.200,26.350,45.200,153.040,52.150,43.530,63.400,26.390,20.990,13.630,14.150,38.840,69.730,58.410,54.930,35.540,36.380,38.370,28.020,135.120,13.570,179.760,25.730,167.840,86.260,99.210,75.190,28.460,33.150,119.950,22.540,38.420,28.650,22.280,166.930,34.440,52.670,77.710,86.070,44.120,32.130,41.300,83.280,19.990,44.300,32.200,41.510,40.120,48.760,57.380,38.740,62.610,10641.134
